"category","taxon","island","sample_code","water_depth._m","dist_coast_km","long","lat","substrate_type","sequencin_run","ESVs","Kindgom","Phylum","Class","Order","Family","Genus","Species","X.Subject.accession","X.Identity.percentage","reads","pa","N","site_code"
"environment","seawater","Badi","seawater_Badi_1","1",23,"119.28308","-4.9717","seawater",1,"ESV_826","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11clade","CladeII","unknowngenus","marine metagenome             ","AACY023379315",100,1071,1,2.95037006699236,"Badi_1"
"environment","seawater","Badi","seawater_Badi_1","1",23,"119.28308","-4.9717","seawater",1,"ESV_847","Bacteria","Proteobacteria","Gammaproteobacteria","SAR86clade","unknownfamily","unknowngenus","SAR86 cluster bacterium AG-422-O05           ","QCMW01000001",100,1190,1,3.27818896332485,"Badi_1"
"environment","seawater","Badi","seawater_Badi_1","1",23,"119.28308","-4.9717","seawater",1,"ESV_88","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5marinegroup","marine metagenome             ","AACY020125801",100,8059,1,22.2007771894411,"Badi_1"
"environment","seawater","Badi","seawater_Badi_1","1",23,"119.28308","-4.9717","seawater",1,"ESV_880","Bacteria","Verrucomicrobiota","Kiritimatiellae","Kiritimatiellales","Kiritimatiellaceae","R76-B128","marine metagenome             ","CEWH01074513",100,1066,1,2.93659616378512,"Badi_1"
"environment","seawater","Badi","seawater_Badi_1","1",23,"119.28308","-4.9717","seawater",1,"ESV_89","Bacteria","SAR324clade(MarinegroupB)","unknownclass","unknownorder","unknownfamily","unknowngenus","marine metagenome             ","CEVS01032418",100,8675,1,23.897722064574,"Badi_1"
"environment","seawater","Badi","seawater_Badi_1","1",23,"119.28308","-4.9717","seawater",1,"ESV_911","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4marinegroup","unidentified marine bacterioplankton            ","KC002743",100,900,1,2.47930257730451,"Badi_1"
"environment","seawater","Badi","seawater_Badi_1","1",23,"119.28308","-4.9717","seawater",1,"ESV_92","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169marinegroup","unknowngenus","marine metagenome             ","CEOJ01000159",100,7405,1,20.3991506499332,"Badi_1"
"environment","seawater","Badi","seawater_Badi_1","1",23,"119.28308","-4.9717","seawater",1,"ESV_930","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11clade","CladeI","CladeIb","marine metagenome             ","AACY023710904",100,319,1,0.878775024622376,"Badi_1"
"environment","seawater","Badi","seawater_Badi_1","1",23,"119.28308","-4.9717","seawater",1,"ESV_937","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4marinegroup","uncultured marine bacterium            ","KM223710",100,1227,1,3.38011584705848,"Badi_1"
"environment","seawater","Badi","seawater_Badi_1","1",23,"119.28308","-4.9717","seawater",1,"ESV_948","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","S25-593","unknowngenus","marine metagenome             ","OCON01000915",100,324,1,0.892548927829623,"Badi_1"
"environment","seawater","Badi","seawater_Badi_1","1",23,"119.28308","-4.9717","seawater",1,"ESV_99","Bacteria","Proteobacteria","Gammaproteobacteria","SAR86clade","unknownfamily","unknowngenus","marine metagenome             ","AACY020555669",100,8200,1,22.5892012598855,"Badi_1"
"environment","seawater","Badi","seawater_Badi_21.7","21.7",23,"119.28308","-4.9717","seawater",1,"ESV_1022","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11clade","CladeII","unknowngenus","uncultured bacterium             ","EU804245",100,302,1,1.5518519360633,"Badi_21.7"
"environment","seawater","Badi","seawater_Badi_21.7","21.7",23,"119.28308","-4.9717","seawater",1,"ESV_1047","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4marinegroup","marine metagenome             ","AACY022099444",100,530,1,2.72344876196539,"Badi_21.7"
"environment","seawater","Badi","seawater_Badi_21.7","21.7",23,"119.28308","-4.9717","seawater",1,"ESV_110","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4marinegroup","unidentified marine bacterioplankton            ","KC001836",100,3645,1,18.7301334667243,"Badi_21.7"
"environment","seawater","Badi","seawater_Badi_21.7","21.7",23,"119.28308","-4.9717","seawater",1,"ESV_111","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11clade","CladeI","CladeIb","Candidatus Pelagibacter ubique            ","CVSN01000050",100,3459,1,17.7743571087515,"Badi_21.7"
"environment","seawater","Badi","seawater_Badi_21.7","21.7",23,"119.28308","-4.9717","seawater",1,"ESV_1126","Bacteria","Marinimicrobia(SAR406clade)","unknownclass","unknownorder","unknownfamily","unknowngenus","Candidatus Marinimicrobia bacterium            ","PCDA01000016",100,434,1,2.23014483526978,"Badi_21.7"
"environment","seawater","Badi","seawater_Badi_21.7","21.7",23,"119.28308","-4.9717","seawater",1,"ESV_113","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS2bmarinegroup","marine metagenome             ","AACY023568381",100,4459,1,22.9129396784975,"Badi_21.7"
"environment","seawater","Badi","seawater_Badi_21.7","21.7",23,"119.28308","-4.9717","seawater",1,"ESV_116","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Marinoscillum","marine metagenome             ","CENY01074918",100,4075,1,20.9397239717151,"Badi_21.7"
"environment","seawater","Badi","seawater_Badi_21.7","21.7",23,"119.28308","-4.9717","seawater",1,"ESV_1215","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4marinegroup","uncultured bacterium             ","EF573880",100,432,1,2.21986767013028,"Badi_21.7"
"environment","seawater","Badi","seawater_Badi_21.7","21.7",23,"119.28308","-4.9717","seawater",1,"ESV_123","Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116clade","unknowngenus","SAR116 cluster bacterium REDSEA-S10_B10N8           ","LUQE01000207",100,2949,1,15.153679998181,"Badi_21.7"
"environment","seawater","Badi","seawater_Badi_21.7","21.7",23,"119.28308","-4.9717","seawater",1,"ESV_1239","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Spongiibacteraceae","BD1-7clade","uncultured gamma proteobacterium            ","KF786659",97.849,470,1,2.41513380778063,"Badi_21.7"
"environment","seawater","Badi","seawater_Badi_21.7","21.7",23,"119.28308","-4.9717","seawater",1,"ESV_1286","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Alcanivoracaceae1","Alcanivorax","uncultured bacterium             ","FJ350460",99.732,362,1,1.86016689024806,"Badi_21.7"
"environment","seawater","Badi","seawater_Badi_21.7","21.7",23,"119.28308","-4.9717","seawater",1,"ESV_136","Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116clade","unknowngenus","marine metagenome             ","AACY020257759",100,2338,1,12.0140060480662,"Badi_21.7"
"environment","seawater","Badi","seawater_Badi_21.7","21.7",23,"119.28308","-4.9717","seawater",1,"ESV_144","Bacteria","Proteobacteria","Gammaproteobacteria","SAR86clade","unknownfamily","unknowngenus","SAR86 cluster bacterium AG-390-O18           ","QCHF01000002",100,2913,1,14.9686910256702,"Badi_21.7"
"environment","seawater","Badi","seawater_Badi_21.7","21.7",23,"119.28308","-4.9717","seawater",1,"ESV_146","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11clade","CladeI","CladeIa","marine metagenome             ","OCVS01000055",100,2114,1,10.8629635524431,"Badi_21.7"
"environment","seawater","Badi","seawater_Badi_21.7","21.7",23,"119.28308","-4.9717","seawater",1,"ESV_147","Bacteria","Proteobacteria","Gammaproteobacteria","SAR86clade","unknownfamily","unknowngenus","metagenome              ","OZSS01072547",100,2932,1,15.0663240944954,"Badi_21.7"
"environment","seawater","Badi","seawater_Badi_21.7","21.7",23,"119.28308","-4.9717","seawater",1,"ESV_159","Bacteria","Proteobacteria","Gammaproteobacteria","SAR86clade","unknownfamily","unknowngenus","marine metagenome             ","AACY024102398",100,3323,1,17.075509879266,"Badi_21.7"
"environment","seawater","Badi","seawater_Badi_21.7","21.7",23,"119.28308","-4.9717","seawater",1,"ESV_161","Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Actinomarinaceae","CandidatusActinomarina","marine metagenome             ","OCLV01002098",100,4257,1,21.8749459994088,"Badi_21.7"
"environment","seawater","Badi","seawater_Badi_21.7","21.7",23,"119.28308","-4.9717","seawater",1,"ESV_173","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","ProchlorococcusMIT9313","marine sediment metagenome            ","UOTB01001567",100,1938,1,9.9585730201678,"Badi_21.7"
"environment","seawater","Badi","seawater_Badi_21.7","21.7",23,"119.28308","-4.9717","seawater",1,"ESV_185","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11clade","CladeII","unknowngenus","marine metagenome             ","AACY023551535",100,1540,1,7.91341715740888,"Badi_21.7"
"environment","seawater","Badi","seawater_Badi_21.7","21.7",23,"119.28308","-4.9717","seawater",1,"ESV_191","Bacteria","Marinimicrobia(SAR406clade)","unknownclass","unknownorder","unknownfamily","unknowngenus","marine metagenome             ","CEVH01069997",100,1688,1,8.67392737773129,"Badi_21.7"
"environment","seawater","Badi","seawater_Badi_21.7","21.7",23,"119.28308","-4.9717","seawater",1,"ESV_208","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","uncultured","marine metagenome             ","AACY024107018",100,1774,1,9.11584547872945,"Badi_21.7"
"environment","seawater","Badi","seawater_Badi_21.7","21.7",23,"119.28308","-4.9717","seawater",1,"ESV_209","Bacteria","Marinimicrobia(SAR406clade)","unknownclass","unknownorder","unknownfamily","unknowngenus","marine metagenome             ","AACY021294420",100,1800,1,9.24944862554285,"Badi_21.7"
"environment","seawater","Badi","seawater_Badi_21.7","21.7",23,"119.28308","-4.9717","seawater",1,"ESV_210","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4marinegroup","unidentified marine bacterioplankton            ","KC000452",100,2051,1,10.5392328505491,"Badi_21.7"
"environment","seawater","Badi","seawater_Badi_21.7","21.7",23,"119.28308","-4.9717","seawater",1,"ESV_219","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11clade","CladeI","CladeIb","Pelagibacteraceae bacterium AG-430-F16            ","QCOG01000002",100,2156,1,11.0787840203724,"Badi_21.7"
"environment","seawater","Badi","seawater_Badi_21.7","21.7",23,"119.28308","-4.9717","seawater",1,"ESV_22","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","SynechococcusCC9902","marine metagenome             ","OCOZ01007429",100,32860,1,168.853823241854,"Badi_21.7"
"environment","seawater","Badi","seawater_Badi_21.7","21.7",23,"119.28308","-4.9717","seawater",1,"ESV_225","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5marinegroup","uncultured bacterium             ","GQ413186",100,915,1,4.70180305131761,"Badi_21.7"
"environment","seawater","Badi","seawater_Badi_21.7","21.7",23,"119.28308","-4.9717","seawater",1,"ESV_244","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4marinegroup","marine metagenome             ","AACY020259224",100,1812,1,9.3111116163798,"Badi_21.7"
"environment","seawater","Badi","seawater_Badi_21.7","21.7",23,"119.28308","-4.9717","seawater",1,"ESV_258","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Coraliomargarita","marine metagenome             ","AACY020295008",100,1409,1,7.24026284077215,"Badi_21.7"
"environment","seawater","Badi","seawater_Badi_21.7","21.7",23,"119.28308","-4.9717","seawater",1,"ESV_286","Bacteria","Proteobacteria","Gammaproteobacteria","SAR86clade","unknownfamily","unknowngenus","uncultured bacterium             ","EU805070",100,1689,1,8.67906596030104,"Badi_21.7"
"environment","seawater","Badi","seawater_Badi_21.7","21.7",23,"119.28308","-4.9717","seawater",1,"ESV_29","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11clade","CladeI","CladeIa","metagenome              ","UEXN01011482",100,17692,1,90.9118028239467,"Badi_21.7"
"environment","seawater","Badi","seawater_Badi_21.7","21.7",23,"119.28308","-4.9717","seawater",1,"ESV_304","Bacteria","Marinimicrobia(SAR406clade)","unknownclass","unknownorder","unknownfamily","unknowngenus","Rhodobacteraceae bacterium REDSEA-S29_B10            ","LUQB01000275",100,1512,1,7.76953684545599,"Badi_21.7"
"environment","seawater","Badi","seawater_Badi_21.7","21.7",23,"119.28308","-4.9717","seawater",1,"ESV_308","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169marinegroup","unknowngenus","marine metagenome             ","CEQT01001744",100,1536,1,7.8928628271299,"Badi_21.7"
"environment","seawater","Badi","seawater_Badi_21.7","21.7",23,"119.28308","-4.9717","seawater",1,"ESV_333","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","OM60(NOR5)clade","uncultured marine bacterium            ","KU937449",100,580,1,2.9803778904527,"Badi_21.7"
"environment","seawater","Badi","seawater_Badi_21.7","21.7",23,"119.28308","-4.9717","seawater",1,"ESV_342","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS2bmarinegroup","marine metagenome             ","AACY022124953",100,1231,1,6.32559514335736,"Badi_21.7"
"environment","seawater","Badi","seawater_Badi_21.7","21.7",23,"119.28308","-4.9717","seawater",1,"ESV_36","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","marine sediment metagenome            ","UOSV01000259",100,276,1,1.4182487892499,"Badi_21.7"
"environment","seawater","Badi","seawater_Badi_21.7","21.7",23,"119.28308","-4.9717","seawater",1,"ESV_366","Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales","uncultured","unknowngenus","unidentified marine bacterioplankton            ","KC003147",100,707,1,3.63297787681044,"Badi_21.7"
"environment","seawater","Badi","seawater_Badi_21.7","21.7",23,"119.28308","-4.9717","seawater",1,"ESV_372","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11clade","CladeI","CladeIa","marine sediment metagenome            ","UOTH01000097",100,1117,1,5.73979673040631,"Badi_21.7"
"environment","seawater","Badi","seawater_Badi_21.7","21.7",23,"119.28308","-4.9717","seawater",1,"ESV_39","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","Alteromonas sp. I10            ","QJJN01000018",100,4909,1,25.2253018348832,"Badi_21.7"
"environment","seawater","Badi","seawater_Badi_21.7","21.7",23,"119.28308","-4.9717","seawater",1,"ESV_393","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Urania-1B-19marinesedimentgroup","marine metagenome             ","CENJ01027480",100,980,1,5.03581091835111,"Badi_21.7"
"environment","seawater","Badi","seawater_Badi_21.7","21.7",23,"119.28308","-4.9717","seawater",1,"ESV_403","Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","OCS116clade","unknowngenus","marine metagenome             ","CEPK01003206",100,852,1,4.37807234942361,"Badi_21.7"
"environment","seawater","Badi","seawater_Badi_21.7","21.7",23,"119.28308","-4.9717","seawater",1,"ESV_41","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","marine sediment metagenome            ","PPCM01002869",100,5213,1,26.787430936086,"Badi_21.7"
"environment","seawater","Badi","seawater_Badi_21.7","21.7",23,"119.28308","-4.9717","seawater",1,"ESV_410","Bacteria","Marinimicrobia(SAR406clade)","unknownclass","unknownorder","unknownfamily","unknowngenus","uncultured bacterium             ","JQ611216",100,856,1,4.3986266797026,"Badi_21.7"
"environment","seawater","Badi","seawater_Badi_21.7","21.7",23,"119.28308","-4.9717","seawater",1,"ESV_418","Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116clade","unknowngenus","marine metagenome             ","AACY023959354",100,926,1,4.75832745958482,"Badi_21.7"
"environment","seawater","Badi","seawater_Badi_21.7","21.7",23,"119.28308","-4.9717","seawater",1,"ESV_422","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","S25-593","unknowngenus","unidentified marine bacterioplankton            ","KC001584",100,681,1,3.49937472999704,"Badi_21.7"
"environment","seawater","Badi","seawater_Badi_21.7","21.7",23,"119.28308","-4.9717","seawater",1,"ESV_423","Bacteria","Proteobacteria","Alphaproteobacteria","SAR11clade","CladeII","unknowngenus","Pelagibacteraceae bacterium AG-345-F21            ","QCAW01000020",100,796,1,4.09031172551784,"Badi_21.7"
"environment","seawater","Badi","seawater_Badi_21.7","21.7",23,"119.28308","-4.9717","seawater",1,"ESV_432","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","S25-593","unknowngenus","uncultured bacterium             ","EU804733",100,646,1,3.31952434005593,"Badi_21.7"
"environment","seawater","Badi","seawater_Badi_21.7","21.7",23,"119.28308","-4.9717","seawater",1,"ESV_441","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","OM60(NOR5)clade","unidentified marine bacterioplankton            ","KC000821",100,722,1,3.71005661535663,"Badi_21.7"
